Human,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
LOC107985523,0,0,0,0,0,0
LOC101929788,0,0,0,0,0,0
LOC105378941,0,0,0,0,0,0
LOC107985522,0,0,0,0,0,0
SEC22B,487,307,42,447,581,42
LOC105378940,0,0,0,0,0,0
LOC105378939,0,0,0,0,0,0
LOC101929178,0,0,0,0,0,0
NOTCH2,920,1507,886,1297,1303,1252
ADAM30,0,0,0,0,0,0
NBPF7,0,0,0,1,1,0
LOC105378938,0,0,0,0,0,0
REG4,0,0,0,0,0,0
HMGCS2,0,0,0,0,0,0
LOC105378936,0,0,0,16,1,0
PHGDH,242,110,51,429,79,227
LOC105378937,0,0,0,0,0,0
ZNF697,128,31,166,350,112,73
LINC00622,71,0,0,75,1,4
HSD3BP4,0,0,0,0,2,0
HSD3B1,0,0,0,0,0,0
LOC105378935,0,0,0,0,0,0
HSD3B2,0,0,0,0,0,0
HAO2-IT1,0,0,0,0,0,0
HAO2,0,0,0,0,0,0
LOC105378934,0,0,0,0,0,0
LOC107985192,0,0,0,0,0,0
LOC101929147,0,0,0,2,1,0
WARS2-IT1,0,1,0,0,0,0
WARS2,121,83,14,27,14,60
LOC107985191,0,0,0,0,0,0
LOC105378933,0,0,0,0,0,0
TBX15,9,12,665,0,0,33
LOC107985447,0,0,0,0,0,0
LOC105378930,0,0,0,0,0,0
SPAG17,0,7,0,1,1,6
WDR3,96,27,310,71,138,1
GDAP2,237,301,152,415,352,823
LOC105378929,0,0,0,0,0,0
FAM46C,51,8,7,0,62,70
LOC100996263,0,0,0,0,0,0
MAN1A2,2317,534,1328,1965,347,1273
LINC01525,0,0,0,0,0,0
VTCN1,9,0,0,0,0,0
TRIM45,1,31,28,24,60,391
MIR942,0,0,0,0,0,0
TTF2,1,157,80,44,134,6
LOC101929099,63,0,1,0,0,0
CD101,0,0,0,1,2,5
PTGFRN,196,378,19,204,427,604
LOC105378927,0,0,0,0,0,0
CD2,0,0,0,0,0,1
LOC105378926,0,0,0,0,0,0
C1orf137,0,0,0,0,0,0
MIR320B1,0,0,0,0,0,0
LOC105378924,14,0,0,0,0,0
IGSF3,70,70,6,412,0,8
MIR548AC,0,0,0,0,0,0
LOC105378925,0,0,0,0,0,0
CD58,138,113,313,12,12,178
LOC101929023,0,0,0,0,0,0
ATP1A1-AS1,0,0,0,0,7,133
ATP1A1,3129,1158,4312,4634,790,1356
LOC105378920,0,0,0,0,0,0
LOC105378919,0,0,0,0,0,0
LOC107985190,0,0,0,0,0,0
LOC105378918,0,0,0,0,0,0
MAB21L3,6,0,0,0,0,0
SLC22A15,106,1,166,115,16,97
LOC101928977,0,0,0,13,10,0
LOC101928995,0,0,0,0,0,0
NHLH2,0,0,0,0,0,0
CASQ2,117,0,0,1,0,0
VANGL1,336,129,168,62,38,0
NGF,0,0,1,0,7,0
LOC105378917,100,0,0,0,0,0
LOC105378916,0,0,0,3,0,0
TSPAN2,0,0,20,36,0,0
TSHB,0,0,0,0,0,0
LOC105378915,0,0,0,0,0,0
SYCP1,0,0,0,0,0,0
SIKE1,21,268,54,168,89,7
CSDE1,7696,1802,6004,3657,1564,3042
NRAS,569,38,723,296,322,732
AMPD1,0,0,0,0,0,0
DENND2C,73,22,56,17,0,0
LOC105378914,0,0,0,0,0,0
BCAS2,63,34,565,168,151,1
LOC105378913,0,0,0,0,0,0
TRIM33,802,872,1065,731,779,771
LOC107985443,0,0,0,0,0,0
SYT6,0,0,0,43,20,25
OLFML3,4,20,105,73,3,222
HIPK1,2342,932,2697,2327,844,1207
HIPK1-AS1,0,0,0,31,0,0
DCLRE1B,6,0,369,32,1,22
AP4B1,243,2,444,90,49,81
BCL2L15,0,0,2,0,0,0
PTPN22,0,0,2,0,0,0
AP4B1-AS1,0,0,0,0,0,0
RSBN1,221,669,116,363,351,167
PHTF1,181,0,284,166,23,92
MAGI3,188,124,707,406,632,213
LOC643441,0,0,0,0,0,0
LRIG2,329,104,897,219,351,191
LOC100996251,0,8,0,23,0,0
LOC107985189,0,0,0,0,0,0
SLC16A1-AS1,0,0,0,10,2,5
AKR7A2P1,0,0,0,0,0,0
SLC16A1,3619,1536,3312,422,254,158
LOC105378911,0,0,0,0,0,0
HP08777,0,0,0,0,0,0
LINC01356,0,0,3,0,0,0
FAM19A3,0,7,0,0,234,0
LOC105378910,0,0,0,0,0,0
PPM1J,0,0,0,14,0,0
RHOC,1021,309,805,95,494,309
MOV10,637,318,253,65,202,202
CAPZA1,1316,583,678,509,283,381
ST7L,238,113,191,183,137,3
WNT2B,0,0,0,66,44,0
MIR4256,0,0,0,0,0,0
CTTNBP2NL,803,631,455,405,404,279
LOC105378909,0,0,9,10,23,0
LOC105378906,0,0,0,0,0,0
LOC643355,7,0,0,2,0,3
KCND3-AS1,0,0,0,0,0,0
KCND3-IT1,0,0,0,0,0,31
KCND3,272,685,605,1473,762,750
DDX20,112,166,196,115,16,100
LOC101928718,0,0,0,0,0,0
FAM212B-AS1,1,0,231,55,0,0
FAM212B,94,223,2,1077,754,224
LOC107985184,0,0,0,7,0,0
LINC01160,0,0,1,2,18,0
RAP1A,1259,676,2017,444,204,1211
ADORA3,38,0,12,31,11,1
TMIGD3,1,0,0,24,0,24
C1orf162,299,209,660,202,187,574
ATP5F1,532,195,872,430,415,275
WDR77,44,277,27,81,208,49
OVGP1,118,81,0,43,53,4
PGCP1,0,0,0,0,0,0
LOC105378904,0,0,0,0,0,0
PIFO,1,1,0,20,58,540
LOC105378903,0,0,0,0,0,0
CHIA,0,0,0,0,0,0
CHIAP2,0,0,0,0,0,0
CHI3L2,8,3,2918,8,7,6047
LOC107985180,0,0,0,0,0,0
DENND2D,0,0,5,0,0,0
CEPT1,233,147,252,170,109,600
DRAM2,27,0,0,42,51,577
LRIF1,221,206,38,117,42,9
CD53,714,0,381,185,75,484
LOC105378901,0,0,0,0,0,0
KCNA3,630,0,0,446,0,6
LOC107985174,0,0,0,0,0,0
KCNA2,463,838,295,3103,1427,1146
KCNA10,0,0,0,0,0,0
LOC440602,0,0,0,0,0,0
CYMP,0,0,0,0,0,0
LOC105378898,0,0,0,0,0,0
LOC105378899,0,0,0,0,0,0
PROK1,0,0,0,0,0,0
LAMTOR5-AS1,0,0,0,0,4,0
LAMTOR5,245,3,313,100,70,11
SLC16A4,101,3,114,3,15,22
RBM15,39,35,133,164,244,136
LOC440600,0,0,0,0,0,0
KCNC4,281,6,11,318,349,178
KCNC4-AS1,0,0,0,0,33,0
LOC105378897,0,0,0,0,0,0
SLC6A17,1405,2,1179,2542,683,100
UBL4B,0,0,0,5,0,0
LINC01397,0,0,105,6,0,0
ALX3,0,0,0,0,0,0
LOC105378895,0,0,0,0,0,0
STRIP1,445,58,180,351,707,664
AHCYL1,2656,1633,3243,4515,2562,3159
CSF1,520,222,173,76,161,123
LOC107985167,0,0,0,0,0,0
EPS8L3,0,0,0,0,0,0
GSTM3,96,0,143,295,23,284
GSTM5,329,31,129,207,130,221
GSTM1,22,0,1,38,0,27
GSTM2,60,0,20,29,110,316
GSTM4,49,291,191,313,116,17
AMPD2,519,3,90,333,354,94
GNAT2,0,0,0,0,0,0
MIR197,0,0,0,0,0,0
GNAI3,732,39,246,220,256,2
GPR61,16,0,0,105,90,1
LOC105378893,0,0,0,0,0,0
AMIGO1,43,161,200,503,305,6
CYB561D1,5,153,253,111,11,1
ATXN7L2,1,0,0,51,61,21
SYPL2,46,0,0,49,118,5
PSMA5,105,181,170,260,64,112
SORT1,5802,3913,9086,4651,3305,2676
MYBPHL,0,10,0,17,33,3
PSRC1,304,65,2,235,203,197
CELSR2,745,1168,504,1958,1165,370
SARS,994,386,614,1187,647,591
KIAA1324,0,0,39,261,123,3
C1orf194,0,23,0,2,0,0
SCARNA2,3,151,0,2,70,141
TMEM167B,438,66,124,325,160,148
LOC105378892,0,0,0,0,0,0
TAF13,11,4,5,88,5,7
WDR47,707,450,567,1394,198,650
CLCC1,111,242,1195,364,356,475
GPSM2,648,82,157,450,377,212
LOC107985159,0,0,0,0,0,0
SPATA42,0,0,0,0,0,182
AKNAD1,0,0,0,7,0,0
LOC105378891,0,0,0,0,0,0
STXBP3,701,378,447,336,185,249
FNDC7,0,0,0,0,0,0
PRPF38B,1180,872,1316,567,952,1096
LOC105378890,0,0,1,0,0,0
HENMT1,13,0,0,14,35,40
FAM102B,401,2,176,567,115,279
NBPF6,0,0,0,4,0,0
LOC107984108,0,0,0,0,0,0
NBPF4,0,0,0,0,0,1
SLC25A24,108,40,544,79,15,10
LOC107985124,0,0,0,0,0,0
VAV3-AS1,0,0,0,0,0,0
MIR7852,0,0,0,0,0,0
VAV3,7,31,3,63,483,120
NTNG1,143,303,54,288,185,13
PRMT6,45,0,250,51,1,2
LOC105378888,0,0,0,0,0,0
LOC105378889,0,0,0,0,0,0
LOC105378887,0,0,0,0,0,0
LOC105378885,0,0,0,0,0,0
LOC105378886,0,0,0,0,0,0
LOC107985116,0,0,0,0,1,0
LOC105378884,0,183,0,0,0,0
LOC105378883,0,0,0,0,0,0
LOC105378882,0,0,0,0,0,0
LOC101928476,0,0,0,0,0,0
LOC105378881,0,0,0,0,0,0
LOC105378880,0,0,0,0,0,0
LOC105378879,0,0,0,0,0,0
LOC100129138,0,0,0,0,0,0
AMY1C,0,0,0,0,0,0
LOC105378878,0,0,0,0,0,0
AMY1B,0,0,0,0,0,0
LOC105378877,0,0,0,0,0,0
AMY1A,0,0,0,0,0,0
AMY2A,0,0,0,0,0,0
ACTG1P4,0,0,0,24,1,0
AMY2B,284,1,17,344,305,425
RNPC3,159,51,89,229,549,642
LOC101928436,0,0,0,0,0,0
COL11A1,218,202,2,124,194,169
LOC107985096,0,0,0,0,0,0
LOC105378874,0,0,0,0,0,0
LOC107985095,0,0,0,0,0,0
DNAJA1P5,0,0,0,0,0,0
OLFM3,15,0,2,523,1,52
LOC105378872,0,34,0,0,0,0
LINC01307,0,0,0,0,0,0
LOC102723784,0,0,0,0,0,0
S1PR1,1186,1589,1477,571,948,234
LOC101928370,25,16,1,18,194,2
LOC101928334,0,0,66,0,0,0
LOC107985094,0,0,0,0,0,0
LOC102606465,0,0,0,46,0,4
DPH5,27,2,2,67,96,26
SLC30A7,309,405,57,162,267,527
EXTL2,497,0,111,589,77,644
VCAM1,140,0,137,0,30,235
LINC01349,0,0,0,0,0,0
GPR88,0,0,0,52,0,0
LOC105379827,0,0,0,0,0,0
CDC14A,78,1,306,91,120,125
MIR553,0,0,0,0,0,0
RTCA,192,332,223,255,2,351
RTCA-AS1,0,1,0,21,25,0
DBT,393,234,700,423,398,432
LRRC39,7,0,0,14,0,0
TRMT13,290,201,108,43,140,124
SASS6,0,1,0,0,0,137
MFSD14A,358,62,1171,515,166,341
SLC35A3,46,10,220,97,179,297
AGL,282,41,129,479,273,505
FRRS1,0,0,0,0,0,0
PALMD,836,386,1863,122,159,333
LOC101928270,0,0,0,0,0,0
LOC107985093,0,0,0,0,0,0
PLPPR4,1313,50,453,1030,505,148
LOC100129620,0,0,0,0,0,3
PLPPR5,1,0,2,171,8,0
SNX7,3,75,0,93,386,11
LOC729987,0,0,0,0,31,0
MIR137,0,0,0,0,0,0
MIR2682,8,0,0,0,0,0
MIR137HG,30,0,5,6,1,6
DPYD-AS2,0,0,0,11,0,0
LOC105378867,0,0,0,0,0,0
DPYD-AS1,0,0,0,0,0,0
DPYD,247,314,70,86,146,47
PTBP2,645,67,198,371,482,98
LOC105378866,0,10,0,0,0,7
LOC101928241,0,0,0,0,0,0
LOC102723661,0,0,0,0,0,0
LOC101928219,0,0,0,0,0,0
LOC100996635,0,0,0,49,0,7
FLJ31662,0,0,0,0,0,0
LOC107985420,0,0,0,0,0,0
LOC101928169,0,0,0,0,0,0
LOC105379825,0,0,0,0,0,0
LOC105378864,0,0,0,0,0,0
LOC100996630,0,0,0,0,0,0
RWDD3,0,12,262,45,27,0
LOC101928118,34,0,0,22,0,0
TMEM56-RWDD3,0,0,0,0,0,0
TMEM56,194,4,272,289,185,144
LOC101928098,0,0,0,0,0,0
LOC105378863,0,0,0,0,0,0
ALG14,1,0,253,20,70,186
LOC729970,0,104,0,36,3,10
LOC105378862,0,0,81,0,13,50
CNN3,1255,1132,1278,736,868,1600
SLC44A3,0,228,96,17,19,19
MIR378G,0,0,0,0,0,0
LOC105378860,0,0,0,0,0,0
LINC01057,0,0,70,7,5,0
LOC105378861,0,0,0,0,0,0
F3,171,334,1052,602,441,3224
ABCD3,1028,251,531,585,521,652
LOC105378859,0,0,0,0,0,0
LOC107985092,0,0,0,0,0,0
ARHGAP29,3064,690,3613,391,233,747
LOC105378858,0,0,0,0,0,0
ABCA4,0,0,7,4,0,0
GCLM,161,0,77,107,19,197
DNTTIP2,363,256,374,265,183,157
TRR-TCT1-1,0,0,0,0,0,0
MIR760,0,0,0,0,0,0
MIG7,98,58,0,1,67,0
LOC102723480,0,0,0,0,0,0
LOC100129046,0,0,0,0,21,0
BCAR3,81,85,63,54,141,369
TRNAC-GCA,0,0,0,0,0,0
FNBP1L,919,549,915,218,316,825
DR1,357,149,484,261,126,0
CCDC18-AS1,2,50,157,75,142,381
LOC107985521,148,0,0,0,0,0
CCDC18,14,3,17,18,86,45
TMED5,191,1,108,362,159,290
MTF2,378,55,478,195,222,268
SNORA66,0,0,0,0,0,0
SNORD21,0,0,0,0,0,3
FAM69A,455,6,328,360,146,93
RPL5,2922,1065,4089,1456,962,1137
EVI5,975,120,253,475,47,271
GFI1,0,0,0,0,0,0
RPAP2,22,38,354,214,270,6
GLMN,1,0,6,177,9,27
C1orf146,0,0,0,0,0,0
KIAA1107,448,382,262,1789,186,582
BTBD8,0,0,280,28,48,1
SETSIP,10,0,5,2,0,0
EPHX4,1,0,181,229,0,0
BRDT,0,0,0,0,3,0
TGFBR3,808,296,1168,224,566,551
LOC102723436,0,215,0,0,0,0
CDC7,83,32,3,38,0,169
LOC105378856,0,0,0,0,0,0
LOC107985417,0,0,0,0,0,0
LOC107985412,0,0,0,0,0,0
HFM1,1,0,0,7,3,5
ZNF644,965,175,988,464,455,1104
LOC105378854,0,0,0,0,0,0
LOC105378855,0,0,0,0,0,0
LOC105378853,1,0,0,0,0,0
BARHL2,0,0,0,0,0,0
LOC105378852,0,0,0,0,0,0
LOC105378851,0,0,0,0,0,0
LOC105378850,0,0,0,0,0,0
LOC107985088,0,0,0,0,0,0
LOC105378849,0,0,0,0,0,0
LOC105378848,0,0,0,0,0,0
ZNF326,686,339,456,495,673,392
GEMIN8P4,0,0,12,29,0,0
LOC105378847,0,0,0,0,4,0
LRRC8D,23,274,606,294,238,351
LOC101927975,0,0,0,0,0,0
LOC107985744,0,0,0,0,0,0
LOC101927952,2,0,1,3,0,0
LOC107985743,0,0,0,0,0,5
FLJ27354,17,213,0,34,0,0
LRRC8C,1012,34,1370,318,123,284
LOC105378845,0,0,0,0,0,0
LRRC8B,1143,254,546,1773,282,377
LOC105378844,0,0,0,0,0,0
GBP1P1,202,134,1,1,1,0
GBP6,1,0,0,16,0,1
LOC729930,0,0,0,6,6,0
GBP5,0,0,0,0,0,3
LOC105378843,0,0,0,0,0,0
LOC107985076,0,0,0,0,0,0
GBP4,1796,693,843,112,72,77
GBP7,0,0,0,0,0,0
LOC105378842,110,0,0,16,0,0
GBP2,797,139,2224,4,35,1098
GBP1,462,322,455,20,2,410
LOC105378841,2,0,0,1,0,0
GBP3,0,24,642,9,116,162
RBMXL1,287,8,827,275,240,211
KYAT3,143,28,184,136,84,489
GTF2B,360,5,57,137,40,5
PKN2,510,327,168,347,447,279
LOC105378838,0,0,0,0,0,0
PKN2-AS1,3,0,0,0,58,0
LOC105378839,0,0,0,0,0,0
LOC107985520,0,0,0,0,0,0
LOC105378836,0,0,0,0,0,0
LOC101927871,144,0,0,6,1,0
LOC107985519,0,0,0,0,0,0
LOC107985518,0,0,0,0,0,0
LOC105378835,0,0,0,0,0,0
LOC107985408,0,0,0,0,0,0
LOC105378834,0,0,0,0,0,0
LOC105378833,0,0,0,3,0,69
LINC01364,0,0,0,0,0,0
LMO4,1856,381,483,2727,282,1077
LOC101927844,0,0,0,0,0,0
LINC01140,225,0,0,42,0,8
HS2ST1,473,104,260,563,368,218
SEP15,955,216,1488,325,308,471
LOC105378831,0,0,0,0,0,0
SH3GLB1,864,449,696,773,520,891
CLCA3P,0,0,0,0,0,0
LOC105378828,0,15,0,29,32,0
CLCA4,4,0,0,9,13,242
LOC105378826,0,0,0,0,0,0
LOC105378827,0,0,0,0,0,0
CLCA1,0,0,2,0,0,0
CLCA2,0,0,0,0,0,0
MIR7856,0,0,0,0,0,0
ODF2L,24,109,300,158,176,36
LOC105378825,124,0,0,1,0,0
LOC105378824,0,0,0,0,0,0
COL24A1,256,471,15,232,1085,176
LOC105378823,0,0,0,0,0,0
ZNHIT6,559,430,718,397,328,378
LOC107985057,97,0,0,25,4,0
CYR61,1700,253,4007,929,175,762
LOC107985054,172,0,0,3,56,0
DDAH1,2087,893,154,3109,2420,898
LOC646626,0,0,0,0,0,0
BCL10,94,0,73,31,4,4
C1orf52,128,26,60,178,43,0
LOC105378821,0,0,30,0,0,0
SYDE2,153,1,4,100,5,11
MIR4423,0,0,0,0,0,0
WDR63,0,0,0,0,26,0
MCOLN3,0,0,0,0,0,0
MCOLN2,0,1,0,0,0,145
LPAR3,0,0,2,11,0,9
LOC102724892,0,0,0,0,0,0
SSX2IP,694,65,407,1487,217,105
LINC01555,0,0,0,0,0,0
LINC01461,0,0,0,0,6,0
LOC105378819,0,0,0,2,0,0
CTBS,10,59,526,64,30,9
SPATA1,0,0,0,12,0,0
GNG5,550,76,0,12,9,14
RPF1,154,201,178,37,53,29
DNASE2B,0,0,0,0,0,0
UOX,0,0,0,0,0,0
SAMD13,0,0,0,0,0,12
LOC107985046,0,0,0,0,0,0
PRKACB,3623,805,1806,4965,921,886
TTLL7,1685,239,576,1436,443,756
LOC107985041,0,0,0,0,0,0
LOC101927560,0,0,10,0,0,4
LOC101927587,0,0,0,9,0,0
LOC107985043,0,0,0,0,0,0
LOC101927542,0,0,0,0,0,0
LOC105378816,0,0,0,0,0,0
LOC107985037,0,0,0,0,0,0
LINC01361,0,0,0,17,0,0
LINC01362,0,0,0,0,0,0
LOC107985396,0,0,0,0,0,0
LOC105378814,0,0,0,0,0,0
LOC101927434,0,0,0,0,0,0
ADGRL2,1561,827,2868,747,254,381
LOC107985018,0,0,0,0,0,0
LOC105378813,0,0,0,0,0,0
LOC101927412,0,0,0,0,0,0
LOC107983999,0,0,0,0,0,0
LOC105378811,0,0,0,0,0,0
LOC105378812,0,0,0,0,0,0
LOC105378810,0,0,0,0,0,0
LOC107984998,0,0,0,0,0,0
ADGRL4,1563,699,4544,78,11,140
IFI44,685,437,517,70,157,247
IFI44L,1190,566,1090,136,52,236
PTGFR,0,25,38,0,3,0
MGC27382,0,0,0,0,0,0
LOC107984997,0,0,0,0,0,0
GIPC2,0,0,0,0,0,0
DNAJB4,173,222,33,630,147,219
FUBP1,859,1024,1596,693,1115,826
NEXN,195,51,428,22,169,3
NEXN-AS1,0,0,1,0,0,0
FAM73A,341,68,556,610,129,752
USP33,986,453,436,653,383,206
ZZZ3,353,334,426,535,119,279
AK5,861,85,165,2216,323,1193
LOC105378808,0,167,8,8,12,31
PIGK,106,6,122,243,54,173
MIR7156,0,0,0,0,0,0
ST6GALNAC5,171,274,1,373,520,427
LOC105378807,0,0,0,0,0,0
ST6GALNAC3,1100,378,489,93,33,20
LOC101927342,0,0,0,0,0,0
LOC105378806,0,0,0,0,0,0
ASB17,0,0,0,0,0,0
MSH4,0,28,0,24,22,1
SNORD45B,91,0,0,0,0,0
SNORD45A,0,0,0,3,2,0
SNORD45C,0,0,0,0,0,0
RABGGTB,626,36,374,284,76,25
DLSTP1,0,0,1,1,0,0
ACADM,532,118,69,448,322,105
SLC44A5,0,0,7,50,0,156
LHX8,0,0,0,0,0,0
TYW3,198,72,13,149,29,19
CRYZ,102,31,238,62,271,1
ERICH3-AS1,0,0,0,0,0,0
ERICH3,202,20,8,1062,628,347
LOC105378803,0,0,0,3,0,0
LOC105378805,0,0,0,3,0,0
TNNI3K,0,0,0,0,0,0
FPGT,11,0,19,102,169,0
FPGT-TNNI3K,0,0,0,0,0,0
LRRIQ3,0,0,0,0,0,0
LOC105378802,0,0,0,0,0,0
LOC107985391,0,0,0,0,0,0
LOC105378801,0,0,0,0,0,0
LINC01360,0,0,0,0,0,0
LOC105378800,0,0,0,0,0,0
LOC105378799,0,0,0,0,0,0
LOC107983986,0,0,0,2,0,0
LOC339468,0,0,0,0,0,0
LOC105378798,0,0,0,0,0,0
LOC105378796,0,0,0,0,0,0
LOC105378797,3,15,161,14,0,0
NEGR1-IT1,0,0,0,29,0,0
NEGR1,385,133,111,1828,272,1117
LOC105378795,0,0,0,0,0,0
ZRANB2-AS2,0,0,0,3,0,0
MIR186,0,0,0,0,0,5
ZRANB2,712,330,724,666,515,651
ZRANB2-AS1,0,0,0,12,0,0
LOC107985517,0,0,0,0,0,0
PTGER3,1,2,0,43,0,3
LOC102724572,1,0,0,0,0,0
LOC101927244,0,0,0,0,0,0
LOC105378794,0,0,0,0,0,0
LOC105378793,0,0,0,0,0,0
CTH,0,160,0,35,7,0
LOC102724548,0,0,0,0,0,0
HHLA3,0,0,78,22,22,22
ANKRD13C,329,123,182,365,455,47
SRSF11,1634,218,496,896,662,892
LRRC40,79,0,77,118,49,23
LOC105378792,3,8,0,12,64,0
PIN1P1,0,0,0,15,0,91
LRRC7,284,149,119,1541,229,371
LOC105378790,0,0,0,0,0,0
LOC105378789,0,0,0,0,0,0
LOC105378788,0,0,0,0,0,0
LOC105378786,0,0,0,0,0,0
LOC105378787,0,0,0,0,0,0
LOC105378785,0,0,0,0,0,0
LOC105378783,0,0,0,0,0,0
LOC107984967,0,0,0,0,0,0
DEPDC1-AS1,0,0,0,0,0,0
DEPDC1,0,0,0,16,0,0
RPE65,0,0,0,0,0,0
LOC105378782,0,0,0,0,0,0
MIR1262,0,0,0,0,0,0
WLS,763,593,962,592,807,1907
DIRAS3,0,159,0,3,52,89
GNG12-AS1,0,0,0,0,0,0
LOC105378781,0,0,0,0,0,0
GNG12,147,4,132,228,117,62
GADD45A,349,407,565,285,322,21
LOC105378780,0,0,0,0,0,0
LOC102724481,0,0,0,0,0,0
SERBP1,1994,1298,4120,1278,1404,1643
LOC105378779,0,0,0,0,0,0
IL12RB2,3,0,0,59,0,4
IL23R,0,0,0,0,0,0
C1orf141,1,0,0,4,0,1
SLC35D1,115,33,77,207,217,96
MIER1,1139,489,424,449,221,134
WDR78,4,12,45,73,170,13
INSL5,0,0,0,0,0,0
TCTEX1D1,0,0,0,20,0,203
MIR3117,0,0,0,0,0,0
LOC107985742,0,345,3,15,65,1
SGIP1,553,389,666,1081,421,915
LOC105378776,0,0,0,0,0,0
LOC101927139,0,0,0,0,0,0
PDE4B,457,1323,155,619,1611,1027
LEPR,579,371,1814,88,8,192
LEPROT,578,289,1011,228,140,184
LOC102724416,0,0,0,0,0,0
DNAJC6,1725,97,709,3095,431,1591
AK4,986,58,563,623,918,326
MIR101-1,0,0,0,0,0,0
MIR3671,0,0,0,0,0,0
LOC107983962,0,35,13,32,2,233
LINC01359,0,0,0,0,67,0
JAK1,1678,487,1359,736,581,216
RAVER2,489,0,53,185,146,50
MIR4794,0,0,0,0,0,0
CACHD1,491,233,485,428,590,699
LOC107984966,0,0,0,0,0,0
LOC105378774,0,0,0,0,0,0
UBE2U,0,0,0,0,0,0
LOC105378773,0,0,0,0,0,0
ROR1-AS1,0,0,0,0,0,0
LOC105378772,0,0,0,0,0,0
ROR1,0,172,4,18,65,0
LOC105378771,0,0,0,0,4,0
PGM1,219,180,94,248,195,5
DLEU2L,0,0,0,8,76,1
EFCAB7,93,27,0,84,78,54
LOC102724319,0,0,0,0,0,0
ITGB3BP,31,0,209,28,23,0
ALG6,131,0,181,117,52,93
MIR6068,0,0,0,0,0,0
FOXD3,0,0,0,0,0,0
FOXD3-AS1,0,0,0,0,0,0
LOC105378770,0,0,0,0,0,0
LINC00466,0,0,0,0,0,0
LOC105378769,0,0,0,0,0,0
ATG4C,175,109,100,282,86,262
ANGPTL3,0,0,0,0,0,0
DOCK7,387,1042,817,527,823,841
USP1,571,227,403,312,148,229
LOC105378768,0,0,0,0,0,0
KANK4,0,81,0,0,14,0
L1TD1,0,0,0,0,0,0
MIR3116-2,0,0,0,0,0,0
MIR3116-1,0,0,0,0,0,0
LOC107984965,0,0,0,0,0,0
PATJ,324,390,409,176,129,114
TM2D1,121,33,754,204,347,28
MGC34796,0,0,0,0,0,0
LOC107984964,0,0,0,0,0,0
LOC105378766,0,0,0,18,1,0
NFIA-AS1,0,0,0,0,0,0
NFIA,2302,1856,2056,2062,3579,1785
NFIA-AS2,0,0,0,0,0,3
LOC105378764,0,0,0,0,0,0
LOC101926964,0,0,0,3,158,4
LOC105378763,0,54,8,51,178,0
LOC107985379,1,0,0,0,0,0
LOC107984962,0,0,0,0,0,0
LOC105378761,0,0,0,0,0,0
LOC107984963,0,0,0,0,0,0
LOC105378760,0,0,0,0,0,0
C1orf87,0,0,1,0,0,0
CYP2J2,52,262,22,116,16,338
HOOK1,17,0,90,418,0,2
LOC105378758,0,0,0,0,0,0
LOC101926944,0,0,0,0,0,0
MIR4711,0,0,0,0,0,0
FGGY,58,24,44,66,197,68
LOC105378756,0,0,0,17,0,0
HSD52,0,0,0,0,0,0
LINC01358,0,0,0,0,0,0
LOC105378753,0,0,0,2,13,0
LOC107984961,0,0,0,0,0,0
LOC101926907,0,0,0,20,174,91
LINC01135,0,0,0,0,0,0
JUN,1677,1536,4581,1659,633,2236
LOC105378751,0,0,0,7,0,0
MYSM1,81,413,569,482,227,711
TACSTD2,0,0,0,0,0,0
OMA1,0,0,2,51,49,353
LOC107984960,1,0,80,40,29,1
LOC105378746,5,0,0,0,0,0
DAB1-AS1,0,0,0,0,0,0
LOC105378747,0,0,0,0,0,0
LOC105378748,0,2,0,0,0,0
DAB1,3,0,0,78,1,1
LOC105378745,0,0,0,0,0,0
C8B,0,0,0,0,0,0
C8A,0,0,0,0,0,0
C1orf168,0,0,0,0,0,0
PRKAA2,835,45,134,577,338,130
LOC101929935,0,0,0,0,0,0
PLPP3,1389,541,676,1686,1623,1687
LOC105378744,0,0,0,0,0,0
LOC105378741,0,0,0,0,0,0
LOC105378737,0,0,0,0,0,0
LOC105378738,0,0,0,0,0,0
LOC105378739,0,0,0,0,0,0
LOC105378740,0,0,0,0,0,0
MIR4422,0,0,0,0,0,0
LOC100507634,0,0,0,20,0,0
USP24,929,748,1857,1237,826,1432
PCSK9,0,0,0,0,0,0
BSND,0,0,0,7,0,0
TMEM61,0,0,0,0,0,0
LOC105378736,0,20,0,0,0,0
TRNAK-CUU,0,0,0,0,0,0
LOC107984959,0,0,0,0,0,0
LOC107984958,0,0,0,0,0,0
DHCR24,190,524,303,1020,939,145
LEXM,0,0,0,10,0,0
TTC22,0,0,0,0,0,0
PARS2,8,0,234,28,0,30
TTC4,0,0,0,0,0,0
MROH7,0,0,0,1,0,0
MROH7-TTC4,0,0,0,11,46,16
FAM151A,0,0,0,0,0,0
ACOT11,131,109,0,93,154,21
LOC105378734,1,0,0,0,0,0
LOC105378735,0,0,0,0,0,0
SSBP3-AS1,0,0,0,0,0,0
SSBP3,1296,557,559,1554,562,928
MRPL37,86,9,56,117,5,456
CYB5RL,121,0,1,63,0,37
CDCP2,0,0,0,0,0,0
MIR4781,0,0,0,0,0,0
TCEANC2,51,204,169,98,119,203
TMEM59,2050,321,2126,950,604,1998
LDLRAD1,0,0,0,0,0,0
LRRC42,83,0,59,21,1,6
HSPB11,1,233,168,31,78,161
